index,Disease,Disease Code,State,Year,Gender,Age,Age Code,STD Cases,Population,Rate per 100K
35566,Gonorrhea,280.0,Nevada,2009.0,Female,25-29 years,25-29,106.0,97286.0,108.96
35567,Gonorrhea,280.0,Nevada,2009.0,Female,30-34 years,30-34,63.0,90601.0,69.54
35568,Gonorrhea,280.0,Nevada,2009.0,Female,35-39 years,35-39,42.0,90773.0,46.27
35569,Gonorrhea,280.0,Nevada,2009.0,Female,40+ years,40+,38.0,577862.0,6.58
35570,Gonorrhea,280.0,Nevada,2009.0,Female,Unknown,99,1.0,,
35571,Gonorrhea,280.0,Nevada,2010.0,Female,0-14 years,0-14,13.0,270511.0,4.81
35572,Gonorrhea,280.0,Nevada,2010.0,Female,15-19 years,15-19,344.0,88527.0,388.58
35573,Gonorrhea,280.0,Nevada,2010.0,Female,20-24 years,20-24,256.0,86361.0,296.43
35574,Gonorrhea,280.0,Nevada,2010.0,Female,25-29 years,25-29,103.0,96343.0,106.91
35575,Gonorrhea,280.0,Nevada,2010.0,Female,30-34 years,30-34,42.0,92840.0,45.24
35576,Gonorrhea,280.0,Nevada,2010.0,Female,35-39 years,35-39,34.0,93687.0,36.29
35577,Gonorrhea,280.0,Nevada,2010.0,Female,40+ years,40+,38.0,608666.0,6.24
35578,Gonorrhea,280.0,Nevada,2011.0,Female,0-14 years,0-14,20.0,270263.0,7.4
35579,Gonorrhea,280.0,Nevada,2011.0,Female,15-19 years,15-19,312.0,85229.0,366.07
35580,Gonorrhea,280.0,Nevada,2011.0,Female,20-24 years,20-24,259.0,89876.0,288.18
35581,Gonorrhea,280.0,Nevada,2011.0,Female,25-29 years,25-29,111.0,95822.0,115.84
35582,Gonorrhea,280.0,Nevada,2011.0,Female,30-34 years,30-34,72.0,94310.0,76.34
35583,Gonorrhea,280.0,Nevada,2011.0,Female,35-39 years,35-39,46.0,90654.0,50.74
35584,Gonorrhea,280.0,Nevada,2011.0,Female,40+ years,40+,58.0,622610.0,9.32
35585,Gonorrhea,280.0,Nevada,2011.0,Female,Unknown,99,1.0,,
35586,Gonorrhea,280.0,Nevada,2012.0,Female,0-14 years,0-14,20.0,269673.0,7.42
35587,Gonorrhea,280.0,Nevada,2012.0,Female,15-19 years,15-19,287.0,85608.0,335.25
35588,Gonorrhea,280.0,Nevada,2012.0,Female,20-24 years,20-24,317.0,92547.0,342.53
35589,Gonorrhea,280.0,Nevada,2012.0,Female,25-29 years,25-29,149.0,95155.0,156.59
35590,Gonorrhea,280.0,Nevada,2012.0,Female,30-34 years,30-34,93.0,95679.0,97.2
35591,Gonorrhea,280.0,Nevada,2012.0,Female,35-39 years,35-39,37.0,90459.0,40.9
35592,Gonorrhea,280.0,Nevada,2012.0,Female,40+ years,40+,79.0,638603.0,12.37
35593,Gonorrhea,280.0,Nevada,2013.0,Female,0-14 years,0-14,20.0,268880.0,7.44
35594,Gonorrhea,280.0,Nevada,2013.0,Female,15-19 years,15-19,347.0,85807.0,404.4
35595,Gonorrhea,280.0,Nevada,2013.0,Female,20-24 years,20-24,367.0,92425.0,397.08
35596,Gonorrhea,280.0,Nevada,2013.0,Female,25-29 years,25-29,211.0,96069.0,219.63
35597,Gonorrhea,280.0,Nevada,2013.0,Female,30-34 years,30-34,123.0,97136.0,126.63
35598,Gonorrhea,280.0,Nevada,2013.0,Female,35-39 years,35-39,61.0,90794.0,67.19
35599,Gonorrhea,280.0,Nevada,2013.0,Female,40+ years,40+,73.0,653591.0,11.17
35600,Gonorrhea,280.0,Nevada,2013.0,Female,Unknown,99,1.0,,
35601,Gonorrhea,280.0,Nevada,2014.0,Female,0-14 years,0-14,21.0,268880.0,7.81
35602,Gonorrhea,280.0,Nevada,2014.0,Female,15-19 years,15-19,307.0,85807.0,357.78
35603,Gonorrhea,280.0,Nevada,2014.0,Female,20-24 years,20-24,382.0,92425.0,413.31
35604,Gonorrhea,280.0,Nevada,2014.0,Female,25-29 years,25-29,256.0,96069.0,266.48
35605,Gonorrhea,280.0,Nevada,2014.0,Female,30-34 years,30-34,160.0,97136.0,164.72
35606,Gonorrhea,280.0,Nevada,2014.0,Female,35-39 years,35-39,78.0,90794.0,85.91
35607,Gonorrhea,280.0,Nevada,2014.0,Female,40+ years,40+,90.0,653591.0,13.77
35608,Gonorrhea,280.0,New Hampshire,1996.0,Female,0-14 years,0-14,3.0,123280.0,2.43
35609,Gonorrhea,280.0,New Hampshire,1996.0,Female,15-19 years,15-19,43.0,37967.0,113.26
35610,Gonorrhea,280.0,New Hampshire,1996.0,Female,20-24 years,20-24,35.0,33367.0,104.89
35611,Gonorrhea,280.0,New Hampshire,1996.0,Female,25-29 years,25-29,12.0,39835.0,30.12
35612,Gonorrhea,280.0,New Hampshire,1996.0,Female,30-34 years,30-34,1.0,49289.0,2.03
35613,Gonorrhea,280.0,New Hampshire,1996.0,Female,35-39 years,35-39,3.0,56621.0,5.3
35614,Gonorrhea,280.0,New Hampshire,1996.0,Female,40+ years,40+,2.0,257885.0,0.78
35615,Gonorrhea,280.0,New Hampshire,1997.0,Female,0-14 years,0-14,2.0,123729.0,1.62
35616,Gonorrhea,280.0,New Hampshire,1997.0,Female,15-19 years,15-19,25.0,39441.0,63.39
35617,Gonorrhea,280.0,New Hampshire,1997.0,Female,20-24 years,20-24,15.0,32656.0,45.93
35618,Gonorrhea,280.0,New Hampshire,1997.0,Female,25-29 years,25-29,5.0,39672.0,12.6
35619,Gonorrhea,280.0,New Hampshire,1997.0,Female,30-34 years,30-34,4.0,47309.0,8.46
35620,Gonorrhea,280.0,New Hampshire,1997.0,Female,35-39 years,35-39,4.0,56995.0,7.02
35621,Gonorrhea,280.0,New Hampshire,1997.0,Female,40+ years,40+,2.0,265651.0,0.75
35622,Gonorrhea,280.0,New Hampshire,1998.0,Female,15-19 years,15-19,23.0,40897.0,56.24
35623,Gonorrhea,280.0,New Hampshire,1998.0,Female,20-24 years,20-24,15.0,32929.0,45.55
35624,Gonorrhea,280.0,New Hampshire,1998.0,Female,25-29 years,25-29,2.0,38573.0,5.18
35625,Gonorrhea,280.0,New Hampshire,1998.0,Female,30-34 years,30-34,3.0,45582.0,6.58
35626,Gonorrhea,280.0,New Hampshire,1998.0,Female,35-39 years,35-39,1.0,56683.0,1.76
35627,Gonorrhea,280.0,New Hampshire,1998.0,Female,40+ years,40+,3.0,274030.0,1.09
35628,Gonorrhea,280.0,New Hampshire,1999.0,Female,15-19 years,15-19,20.0,41820.0,47.82
35629,Gonorrhea,280.0,New Hampshire,1999.0,Female,20-24 years,20-24,30.0,33683.0,89.07
35630,Gonorrhea,280.0,New Hampshire,1999.0,Female,25-29 years,25-29,7.0,37116.0,18.86
35631,Gonorrhea,280.0,New Hampshire,1999.0,Female,30-34 years,30-34,1.0,44732.0,2.24
35632,Gonorrhea,280.0,New Hampshire,1999.0,Female,35-39 years,35-39,2.0,56304.0,3.55
35633,Gonorrhea,280.0,New Hampshire,1999.0,Female,40+ years,40+,1.0,282323.0,0.35
35634,Gonorrhea,280.0,New Hampshire,2000.0,Female,0-14 years,0-14,1.0,125454.0,0.8
35635,Gonorrhea,280.0,New Hampshire,2000.0,Female,15-19 years,15-19,15.0,42762.0,35.08
35636,Gonorrhea,280.0,New Hampshire,2000.0,Female,20-24 years,20-24,20.0,35135.0,56.92
35637,Gonorrhea,280.0,New Hampshire,2000.0,Female,25-29 years,25-29,9.0,35482.0,25.36
35638,Gonorrhea,280.0,New Hampshire,2000.0,Female,35-39 years,35-39,4.0,55498.0,7.21
35639,Gonorrhea,280.0,New Hampshire,2000.0,Female,40+ years,40+,4.0,291185.0,1.37
35640,Gonorrhea,280.0,New Hampshire,2001.0,Female,15-19 years,15-19,29.0,43296.0,66.98
35641,Gonorrhea,280.0,New Hampshire,2001.0,Female,20-24 years,20-24,37.0,38281.0,96.65
35642,Gonorrhea,280.0,New Hampshire,2001.0,Female,25-29 years,25-29,14.0,34316.0,40.8
35643,Gonorrhea,280.0,New Hampshire,2001.0,Female,30-34 years,30-34,6.0,45099.0,13.3
35644,Gonorrhea,280.0,New Hampshire,2001.0,Female,35-39 years,35-39,1.0,55165.0,1.81
35645,Gonorrhea,280.0,New Hampshire,2001.0,Female,40+ years,40+,9.0,299766.0,3.0
35646,Gonorrhea,280.0,New Hampshire,2002.0,Female,0-14 years,0-14,1.0,123082.0,0.81
35647,Gonorrhea,280.0,New Hampshire,2002.0,Female,15-19 years,15-19,15.0,44127.0,33.99
35648,Gonorrhea,280.0,New Hampshire,2002.0,Female,20-24 years,20-24,28.0,40427.0,69.26
35649,Gonorrhea,280.0,New Hampshire,2002.0,Female,25-29 years,25-29,2.0,33361.0,6.0
35650,Gonorrhea,280.0,New Hampshire,2002.0,Female,30-34 years,30-34,2.0,44916.0,4.45
35651,Gonorrhea,280.0,New Hampshire,2002.0,Female,35-39 years,35-39,2.0,54135.0,3.69
35652,Gonorrhea,280.0,New Hampshire,2002.0,Female,40+ years,40+,1.0,307387.0,0.33
35653,Gonorrhea,280.0,New Hampshire,2003.0,Female,0-14 years,0-14,2.0,121389.0,1.65
35654,Gonorrhea,280.0,New Hampshire,2003.0,Female,15-19 years,15-19,24.0,45350.0,52.92
35655,Gonorrhea,280.0,New Hampshire,2003.0,Female,20-24 years,20-24,20.0,41994.0,47.63
35656,Gonorrhea,280.0,New Hampshire,2003.0,Female,25-29 years,25-29,6.0,32426.0,18.5
35657,Gonorrhea,280.0,New Hampshire,2003.0,Female,35-39 years,35-39,2.0,51890.0,3.85
35658,Gonorrhea,280.0,New Hampshire,2003.0,Female,40+ years,40+,3.0,317788.0,0.94
35659,Gonorrhea,280.0,New Hampshire,2004.0,Female,15-19 years,15-19,14.0,46577.0,30.06
35660,Gonorrhea,280.0,New Hampshire,2004.0,Female,20-24 years,20-24,26.0,42446.0,61.25
35661,Gonorrhea,280.0,New Hampshire,2004.0,Female,25-29 years,25-29,7.0,33753.0,20.74
35662,Gonorrhea,280.0,New Hampshire,2004.0,Female,35-39 years,35-39,1.0,50023.0,2.0
35663,Gonorrhea,280.0,New Hampshire,2004.0,Female,40+ years,40+,6.0,324952.0,1.85
35664,Gonorrhea,280.0,New Hampshire,2005.0,Female,15-19 years,15-19,37.0,47365.0,78.12
35665,Gonorrhea,280.0,New Hampshire,2005.0,Female,20-24 years,20-24,33.0,42318.0,77.98
35666,Gonorrhea,280.0,New Hampshire,2005.0,Female,25-29 years,25-29,9.0,35493.0,25.36
35667,Gonorrhea,280.0,New Hampshire,2005.0,Female,30-34 years,30-34,4.0,38607.0,10.36
35668,Gonorrhea,280.0,New Hampshire,2005.0,Female,35-39 years,35-39,8.0,48532.0,16.48
35669,Gonorrhea,280.0,New Hampshire,2005.0,Female,40+ years,40+,6.0,333297.0,1.8
35670,Gonorrhea,280.0,New Hampshire,2006.0,Female,15-19 years,15-19,28.0,46369.0,60.39
35671,Gonorrhea,280.0,New Hampshire,2006.0,Female,20-24 years,20-24,31.0,40935.0,75.73
35672,Gonorrhea,280.0,New Hampshire,2006.0,Female,25-29 years,25-29,16.0,37702.0,42.44
35673,Gonorrhea,280.0,New Hampshire,2006.0,Female,30-34 years,30-34,10.0,38902.0,25.71
35674,Gonorrhea,280.0,New Hampshire,2006.0,Female,35-39 years,35-39,3.0,48954.0,6.13
35675,Gonorrhea,280.0,New Hampshire,2006.0,Female,40+ years,40+,9.0,336465.0,2.67
35676,Gonorrhea,280.0,New Hampshire,2007.0,Female,15-19 years,15-19,21.0,46252.0,45.4
35677,Gonorrhea,280.0,New Hampshire,2007.0,Female,20-24 years,20-24,21.0,40509.0,51.84
35678,Gonorrhea,280.0,New Hampshire,2007.0,Female,25-29 years,25-29,9.0,37751.0,23.84
35679,Gonorrhea,280.0,New Hampshire,2007.0,Female,30-34 years,30-34,9.0,37532.0,23.98
35680,Gonorrhea,280.0,New Hampshire,2007.0,Female,35-39 years,35-39,2.0,47346.0,4.22
35681,Gonorrhea,280.0,New Hampshire,2007.0,Female,40+ years,40+,1.0,339630.0,0.29
35682,Gonorrhea,280.0,New Hampshire,2008.0,Female,0-14 years,0-14,1.0,115847.0,0.86
35683,Gonorrhea,280.0,New Hampshire,2008.0,Female,15-19 years,15-19,14.0,45541.0,30.74
35684,Gonorrhea,280.0,New Hampshire,2008.0,Female,20-24 years,20-24,18.0,40585.0,44.35
35685,Gonorrhea,280.0,New Hampshire,2008.0,Female,25-29 years,25-29,7.0,38524.0,18.17
35686,Gonorrhea,280.0,New Hampshire,2008.0,Female,30-34 years,30-34,7.0,36231.0,19.32
35687,Gonorrhea,280.0,New Hampshire,2008.0,Female,40+ years,40+,2.0,343703.0,0.58
35688,Gonorrhea,280.0,New Hampshire,2009.0,Female,0-14 years,0-14,1.0,114863.0,0.87
35689,Gonorrhea,280.0,New Hampshire,2009.0,Female,15-19 years,15-19,18.0,46736.0,38.51
35690,Gonorrhea,280.0,New Hampshire,2009.0,Female,20-24 years,20-24,17.0,44249.0,38.42
35691,Gonorrhea,280.0,New Hampshire,2009.0,Female,25-29 years,25-29,10.0,37971.0,26.34
35692,Gonorrhea,280.0,New Hampshire,2009.0,Female,30-34 years,30-34,3.0,36253.0,8.28
35693,Gonorrhea,280.0,New Hampshire,2009.0,Female,35-39 years,35-39,1.0,42904.0,2.33
35694,Gonorrhea,280.0,New Hampshire,2009.0,Female,40+ years,40+,4.0,348651.0,1.15
35695,Gonorrhea,280.0,New Hampshire,2010.0,Female,0-14 years,0-14,1.0,113458.0,0.88
35696,Gonorrhea,280.0,New Hampshire,2010.0,Female,15-19 years,15-19,13.0,45852.0,28.35
35697,Gonorrhea,280.0,New Hampshire,2010.0,Female,20-24 years,20-24,20.0,41448.0,48.25
35698,Gonorrhea,280.0,New Hampshire,2010.0,Female,25-29 years,25-29,11.0,36183.0,30.4
35699,Gonorrhea,280.0,New Hampshire,2010.0,Female,30-34 years,30-34,7.0,36050.0,19.42
35700,Gonorrhea,280.0,New Hampshire,2010.0,Female,35-39 years,35-39,2.0,41596.0,4.81
35701,Gonorrhea,280.0,New Hampshire,2010.0,Female,40+ years,40+,5.0,352489.0,1.42
35702,Gonorrhea,280.0,New Hampshire,2011.0,Female,0-14 years,0-14,1.0,110643.0,0.9
35703,Gonorrhea,280.0,New Hampshire,2011.0,Female,15-19 years,15-19,13.0,45927.0,28.31
35704,Gonorrhea,280.0,New Hampshire,2011.0,Female,20-24 years,20-24,24.0,41408.0,57.96
35705,Gonorrhea,280.0,New Hampshire,2011.0,Female,25-29 years,25-29,16.0,36503.0,43.83
35706,Gonorrhea,280.0,New Hampshire,2011.0,Female,30-34 years,30-34,2.0,36496.0,5.48
35707,Gonorrhea,280.0,New Hampshire,2011.0,Female,40+ years,40+,3.0,357363.0,0.84
35708,Gonorrhea,280.0,New Hampshire,2012.0,Female,15-19 years,15-19,17.0,45524.0,37.34
35709,Gonorrhea,280.0,New Hampshire,2012.0,Female,20-24 years,20-24,19.0,41987.0,45.25
35710,Gonorrhea,280.0,New Hampshire,2012.0,Female,25-29 years,25-29,15.0,36643.0,40.94
35711,Gonorrhea,280.0,New Hampshire,2012.0,Female,30-34 years,30-34,3.0,37117.0,8.08
35712,Gonorrhea,280.0,New Hampshire,2012.0,Female,35-39 years,35-39,3.0,37462.0,8.01
35713,Gonorrhea,280.0,New Hampshire,2012.0,Female,40+ years,40+,4.0,361160.0,1.11
35714,Gonorrhea,280.0,New Hampshire,2013.0,Female,0-14 years,0-14,1.0,107545.0,0.93
35715,Gonorrhea,280.0,New Hampshire,2013.0,Female,15-19 years,15-19,8.0,44559.0,17.95
35716,Gonorrhea,280.0,New Hampshire,2013.0,Female,20-24 years,20-24,22.0,43056.0,51.1
35717,Gonorrhea,280.0,New Hampshire,2013.0,Female,25-29 years,25-29,7.0,37307.0,18.76
35718,Gonorrhea,280.0,New Hampshire,2013.0,Female,30-34 years,30-34,3.0,37237.0,8.06
35719,Gonorrhea,280.0,New Hampshire,2013.0,Female,35-39 years,35-39,3.0,36650.0,8.19
35720,Gonorrhea,280.0,New Hampshire,2013.0,Female,40+ years,40+,8.0,363392.0,2.2
35721,Gonorrhea,280.0,New Hampshire,2014.0,Female,15-19 years,15-19,16.0,44559.0,35.91
35722,Gonorrhea,280.0,New Hampshire,2014.0,Female,20-24 years,20-24,30.0,43056.0,69.68
35723,Gonorrhea,280.0,New Hampshire,2014.0,Female,25-29 years,25-29,18.0,37307.0,48.25
35724,Gonorrhea,280.0,New Hampshire,2014.0,Female,30-34 years,30-34,12.0,37237.0,32.23
35725,Gonorrhea,280.0,New Hampshire,2014.0,Female,35-39 years,35-39,9.0,36650.0,24.56
35726,Gonorrhea,280.0,New Hampshire,2014.0,Female,40+ years,40+,6.0,363392.0,1.65
35727,Gonorrhea,280.0,New Jersey,1996.0,Female,0-14 years,0-14,120.0,830099.0,14.46
35728,Gonorrhea,280.0,New Jersey,1996.0,Female,15-19 years,15-19,1168.0,245765.0,475.25
35729,Gonorrhea,280.0,New Jersey,1996.0,Female,20-24 years,20-24,1356.0,235277.0,576.34
35730,Gonorrhea,280.0,New Jersey,1996.0,Female,25-29 years,25-29,499.0,283318.0,176.13
35731,Gonorrhea,280.0,New Jersey,1996.0,Female,30-34 years,30-34,276.0,356248.0,77.47
35732,Gonorrhea,280.0,New Jersey,1996.0,Female,35-39 years,35-39,233.0,366024.0,63.66
35733,Gonorrhea,280.0,New Jersey,1996.0,Female,40+ years,40+,94.0,1884603.0,4.99
35734,Gonorrhea,280.0,New Jersey,1997.0,Female,0-14 years,0-14,123.0,833977.0,14.75
35735,Gonorrhea,280.0,New Jersey,1997.0,Female,15-19 years,15-19,1489.0,248198.0,599.92
35736,Gonorrhea,280.0,New Jersey,1997.0,Female,20-24 years,20-24,977.0,234097.0,417.35
35737,Gonorrhea,280.0,New Jersey,1997.0,Female,25-29 years,25-29,433.0,279191.0,155.09
35738,Gonorrhea,280.0,New Jersey,1997.0,Female,30-34 years,30-34,242.0,350098.0,69.12
35739,Gonorrhea,280.0,New Jersey,1997.0,Female,35-39 years,35-39,107.0,369846.0,28.93
35740,Gonorrhea,280.0,New Jersey,1997.0,Female,40+ years,40+,76.0,1920261.0,3.96
35741,Gonorrhea,280.0,New Jersey,1997.0,Female,Unknown,99,117.0,,
35742,Gonorrhea,280.0,New Jersey,1998.0,Female,0-14 years,0-14,120.0,839729.0,14.29
35743,Gonorrhea,280.0,New Jersey,1998.0,Female,15-19 years,15-19,1566.0,250965.0,623.99
35744,Gonorrhea,280.0,New Jersey,1998.0,Female,20-24 years,20-24,1060.0,233415.0,454.13
35745,Gonorrhea,280.0,New Jersey,1998.0,Female,25-29 years,25-29,507.0,277108.0,182.96
35746,Gonorrhea,280.0,New Jersey,1998.0,Female,30-34 years,30-34,224.0,341302.0,65.63
35747,Gonorrhea,280.0,New Jersey,1998.0,Female,35-39 years,35-39,129.0,371013.0,34.77
35748,Gonorrhea,280.0,New Jersey,1998.0,Female,40+ years,40+,82.0,1955636.0,4.19
35749,Gonorrhea,280.0,New Jersey,1998.0,Female,Unknown,99,75.0,,
35750,Gonorrhea,280.0,New Jersey,1999.0,Female,0-14 years,0-14,132.0,850297.0,15.52
35751,Gonorrhea,280.0,New Jersey,1999.0,Female,15-19 years,15-19,1499.0,252487.0,593.69
35752,Gonorrhea,280.0,New Jersey,1999.0,Female,20-24 years,20-24,1165.0,234381.0,497.05
35753,Gonorrhea,280.0,New Jersey,1999.0,Female,25-29 years,25-29,516.0,274353.0,188.08
35754,Gonorrhea,280.0,New Jersey,1999.0,Female,30-34 years,30-34,225.0,331258.0,67.92
35755,Gonorrhea,280.0,New Jersey,1999.0,Female,35-39 years,35-39,132.0,370291.0,35.65
35756,Gonorrhea,280.0,New Jersey,1999.0,Female,40+ years,40+,91.0,1991204.0,4.57
35757,Gonorrhea,280.0,New Jersey,1999.0,Female,Unknown,99,64.0,,
35758,Gonorrhea,280.0,New Jersey,2000.0,Female,0-14 years,0-14,155.0,862048.0,17.98
35759,Gonorrhea,280.0,New Jersey,2000.0,Female,15-19 years,15-19,1386.0,256582.0,540.18
35760,Gonorrhea,280.0,New Jersey,2000.0,Female,20-24 years,20-24,1115.0,234943.0,474.58
35761,Gonorrhea,280.0,New Jersey,2000.0,Female,25-29 years,25-29,428.0,268456.0,159.43
35762,Gonorrhea,280.0,New Jersey,2000.0,Female,30-34 years,30-34,217.0,324409.0,66.89
35763,Gonorrhea,280.0,New Jersey,2000.0,Female,35-39 years,35-39,136.0,366552.0,37.1
35764,Gonorrhea,280.0,New Jersey,2000.0,Female,40+ years,40+,99.0,2027524.0,4.88
35765,Gonorrhea,280.0,New Jersey,2000.0,Female,Unknown,99,35.0,,
35766,Gonorrhea,280.0,New Jersey,2001.0,Female,0-14 years,0-14,135.0,865996.0,15.59
35767,Gonorrhea,280.0,New Jersey,2001.0,Female,15-19 years,15-19,1503.0,265958.0,565.13
35768,Gonorrhea,280.0,New Jersey,2001.0,Female,20-24 years,20-24,1524.0,233820.0,651.78
35769,Gonorrhea,280.0,New Jersey,2001.0,Female,25-29 years,25-29,595.0,258472.0,230.2
35770,Gonorrhea,280.0,New Jersey,2001.0,Female,30-34 years,30-34,340.0,321263.0,105.83
35771,Gonorrhea,280.0,New Jersey,2001.0,Female,35-39 years,35-39,186.0,365440.0,50.9
35772,Gonorrhea,280.0,New Jersey,2001.0,Female,40+ years,40+,147.0,2067050.0,7.11
35773,Gonorrhea,280.0,New Jersey,2001.0,Female,Unknown,99,92.0,,
35774,Gonorrhea,280.0,New Jersey,2002.0,Female,0-14 years,0-14,121.0,870938.0,13.89
35775,Gonorrhea,280.0,New Jersey,2002.0,Female,15-19 years,15-19,1515.0,274077.0,552.76
35776,Gonorrhea,280.0,New Jersey,2002.0,Female,20-24 years,20-24,1235.0,231444.0,533.61
35777,Gonorrhea,280.0,New Jersey,2002.0,Female,25-29 years,25-29,528.0,249936.0,211.25
35778,Gonorrhea,280.0,New Jersey,2002.0,Female,30-34 years,30-34,265.0,316244.0,83.8
35779,Gonorrhea,280.0,New Jersey,2002.0,Female,35-39 years,35-39,135.0,361492.0,37.35
35780,Gonorrhea,280.0,New Jersey,2002.0,Female,40+ years,40+,143.0,2112245.0,6.77
35781,Gonorrhea,280.0,New Jersey,2002.0,Female,Unknown,99,16.0,,
35782,Gonorrhea,280.0,New Jersey,2003.0,Female,0-14 years,0-14,101.0,870029.0,11.61
35783,Gonorrhea,280.0,New Jersey,2003.0,Female,15-19 years,15-19,1731.0,279639.0,619.01
35784,Gonorrhea,280.0,New Jersey,2003.0,Female,20-24 years,20-24,1493.0,244738.0,610.04
35785,Gonorrhea,280.0,New Jersey,2003.0,Female,25-29 years,25-29,570.0,247606.0,230.2
35786,Gonorrhea,280.0,New Jersey,2003.0,Female,30-34 years,30-34,286.0,307580.0,92.98
35787,Gonorrhea,280.0,New Jersey,2003.0,Female,35-39 years,35-39,153.0,352083.0,43.46
35788,Gonorrhea,280.0,New Jersey,2003.0,Female,40+ years,40+,141.0,2133109.0,6.61
35789,Gonorrhea,280.0,New Jersey,2003.0,Female,Unknown,99,75.0,,
35790,Gonorrhea,280.0,New Jersey,2004.0,Female,0-14 years,0-14,72.0,877087.0,8.21
35791,Gonorrhea,280.0,New Jersey,2004.0,Female,15-19 years,15-19,1286.0,287101.0,447.93
35792,Gonorrhea,280.0,New Jersey,2004.0,Female,20-24 years,20-24,1156.0,251272.0,460.06
35793,Gonorrhea,280.0,New Jersey,2004.0,Female,25-29 years,25-29,541.0,244470.0,221.29
35794,Gonorrhea,280.0,New Jersey,2004.0,Female,30-34 years,30-34,234.0,298205.0,78.47
35795,Gonorrhea,280.0,New Jersey,2004.0,Female,35-39 years,35-39,139.0,342295.0,40.61
35796,Gonorrhea,280.0,New Jersey,2004.0,Female,40+ years,40+,142.0,2162596.0,6.57
35797,Gonorrhea,280.0,New Jersey,2004.0,Female,Unknown,99,37.0,,
35798,Gonorrhea,280.0,New Jersey,2005.0,Female,0-14 years,0-14,63.0,874001.0,7.21
35799,Gonorrhea,280.0,New Jersey,2005.0,Female,15-19 years,15-19,1069.0,294110.0,363.47
35800,Gonorrhea,280.0,New Jersey,2005.0,Female,20-24 years,20-24,974.0,256966.0,379.04
35801,Gonorrhea,280.0,New Jersey,2005.0,Female,25-29 years,25-29,455.0,241562.0,188.36
35802,Gonorrhea,280.0,New Jersey,2005.0,Female,30-34 years,30-34,211.0,284586.0,74.14
35803,Gonorrhea,280.0,New Jersey,2005.0,Female,35-39 years,35-39,129.0,334451.0,38.57
35804,Gonorrhea,280.0,New Jersey,2005.0,Female,40+ years,40+,143.0,2183352.0,6.55
35805,Gonorrhea,280.0,New Jersey,2005.0,Female,Unknown,99,33.0,,
35806,Gonorrhea,280.0,New Jersey,2006.0,Female,0-14 years,0-14,55.0,839347.0,6.55
35807,Gonorrhea,280.0,New Jersey,2006.0,Female,15-19 years,15-19,937.0,287937.0,325.42
35808,Gonorrhea,280.0,New Jersey,2006.0,Female,20-24 years,20-24,895.0,262444.0,341.02
35809,Gonorrhea,280.0,New Jersey,2006.0,Female,25-29 years,25-29,456.0,249107.0,183.05
35810,Gonorrhea,280.0,New Jersey,2006.0,Female,30-34 years,30-34,205.0,284445.0,72.07
35811,Gonorrhea,280.0,New Jersey,2006.0,Female,35-39 years,35-39,125.0,334128.0,37.41
35812,Gonorrhea,280.0,New Jersey,2006.0,Female,40+ years,40+,140.0,2204861.0,6.35
35813,Gonorrhea,280.0,New Jersey,2006.0,Female,Unknown,99,16.0,,
35814,Gonorrhea,280.0,New Jersey,2007.0,Female,0-14 years,0-14,55.0,826832.0,6.65
35815,Gonorrhea,280.0,New Jersey,2007.0,Female,15-19 years,15-19,1112.0,287895.0,386.25
35816,Gonorrhea,280.0,New Jersey,2007.0,Female,20-24 years,20-24,1004.0,263931.0,380.4
35817,Gonorrhea,280.0,New Jersey,2007.0,Female,25-29 years,25-29,472.0,249532.0,189.15
35818,Gonorrhea,280.0,New Jersey,2007.0,Female,30-34 years,30-34,205.0,275641.0,74.37
35819,Gonorrhea,280.0,New Jersey,2007.0,Female,35-39 years,35-39,81.0,323310.0,25.05
35820,Gonorrhea,280.0,New Jersey,2007.0,Female,40+ years,40+,120.0,2209913.0,5.43
35821,Gonorrhea,280.0,New Jersey,2007.0,Female,Unknown,99,10.0,,
35822,Gonorrhea,280.0,New Jersey,2008.0,Female,0-14 years,0-14,57.0,822392.0,6.93
35823,Gonorrhea,280.0,New Jersey,2008.0,Female,15-19 years,15-19,1093.0,286330.0,381.73
35824,Gonorrhea,280.0,New Jersey,2008.0,Female,20-24 years,20-24,901.0,263756.0,341.6
35825,Gonorrhea,280.0,New Jersey,2008.0,Female,25-29 years,25-29,402.0,253003.0,158.89
35826,Gonorrhea,280.0,New Jersey,2008.0,Female,30-34 years,30-34,153.0,268947.0,56.89
35827,Gonorrhea,280.0,New Jersey,2008.0,Female,35-39 years,35-39,77.0,314404.0,24.49
35828,Gonorrhea,280.0,New Jersey,2008.0,Female,40+ years,40+,118.0,2222047.0,5.31
35829,Gonorrhea,280.0,New Jersey,2008.0,Female,Unknown,99,12.0,,
35830,Gonorrhea,280.0,New Jersey,2009.0,Female,0-14 years,0-14,36.0,824485.0,4.37
35831,Gonorrhea,280.0,New Jersey,2009.0,Female,15-19 years,15-19,901.0,281747.0,319.79
35832,Gonorrhea,280.0,New Jersey,2009.0,Female,20-24 years,20-24,824.0,260617.0,316.17
35833,Gonorrhea,280.0,New Jersey,2009.0,Female,25-29 years,25-29,320.0,270171.0,118.44
35834,Gonorrhea,280.0,New Jersey,2009.0,Female,30-34 years,30-34,158.0,270188.0,58.48
35835,Gonorrhea,280.0,New Jersey,2009.0,Female,35-39 years,35-39,76.0,297983.0,25.5
